DESCRIPCION_CONDUCTA_Homi1922,MUNICIPIO_Homi1922_HECHO,AÑO_Homi1922,ZONA_Homi1922,COLOMBIAPO_IDENCOLOMBIAFICACION_Homi1922,EDAD__Homi1922,DEL_01/01/2019_AL_31/12/2022_Homi1922,IdHomicidio2019_2022
ARTÍCULO 239. HURTO PERSONAS,SANTANDER DE QUILICHAO,2021,URBANA,COLOMBIA,23,1,3195
ARTÍCULO 239. HURTO PERSONAS,SANTANDER DE QUILICHAO,2021,URBANA,COLOMBIA,24,1,3196
ARTÍCULO 239. HURTO PERSONAS,SANTANDER DE QUILICHAO,2021,URBANA,COLOMBIA,31,1,3197
ARTÍCULO 239. HURTO PERSONAS,SANTANDER DE QUILICHAO,2021,URBANA,COLOMBIA,25,1,3198
ARTÍCULO 239. HURTO PERSONAS,SANTANDER DE QUILICHAO,2021,URBANA,COLOMBIA,45,1,3199
ARTÍCULO 239. HURTO PERSONAS,SANTANDER DE QUILICHAO,2021,URBANA,COLOMBIA,46,1,3200
ARTÍCULO 239. HURTO PERSONAS,SANTANDER DE QUILICHAO,2021,URBANA,COLOMBIA,45,1,3201
ARTÍCULO 239. HURTO PERSONAS,SANTANDER DE QUILICHAO,2021,URBANA,COLOMBIA,45,1,3202
ARTÍCULO 239. HURTO PERSONAS,SANTANDER DE QUILICHAO,2021,URBANA,COLOMBIA,45,1,3203
ARTÍCULO 239. HURTO PERSONAS,SANTANDER DE QUILICHAO,2021,URBANA,COLOMBIA,20,1,3204
ARTÍCULO 239. HURTO PERSONAS,SANTANDER DE QUILICHAO,2021,URBANA,COLOMBIA,20,1,3205
ARTÍCULO 239. HURTO PERSONAS,SANTANDER DE QUILICHAO,2021,URBANA,COLOMBIA,17,1,3206
ARTÍCULO 239. HURTO PERSONAS,SANTANDER DE QUILICHAO,2021,URBANA,COLOMBIA,59,1,3207
ARTÍCULO 239. HURTO PERSONAS,SANTANDER DE QUILICHAO,2021,URBANA,COLOMBIA,26,1,3208
ARTÍCULO 239. HURTO PERSONAS,SANTANDER DE QUILICHAO,2021,URBANA,COLOMBIA,31,1,3209
ARTÍCULO 239. HURTO PERSONAS,SANTANDER DE QUILICHAO,2021,URBANA,COLOMBIA,27,1,3210
ARTÍCULO 239. HURTO PERSONAS,SANTANDER DE QUILICHAO,2021,URBANA,COLOMBIA,51,1,3211
ARTÍCULO 239. HURTO PERSONAS,SANTANDER DE QUILICHAO,2021,URBANA,COLOMBIA,22,1,3212
ARTÍCULO 239. HURTO PERSONAS,SANTANDER DE QUILICHAO,2021,URBANA,COLOMBIA,64,1,3213
ARTÍCULO 239. HURTO PERSONAS,SANTANDER DE QUILICHAO,2021,URBANA,COLOMBIA,23,1,3214
ARTÍCULO 239. HURTO PERSONAS,SANTANDER DE QUILICHAO,2021,URBANA,COLOMBIA,23,1,3215
ARTÍCULO 239. HURTO PERSONAS,SANTANDER DE QUILICHAO,2021,URBANA,COLOMBIA,29,1,3216
ARTÍCULO 239. HURTO PERSONAS,SANTANDER DE QUILICHAO,2021,URBANA,COLOMBIA,29,1,3217
ARTÍCULO 239. HURTO PERSONAS,SANTANDER DE QUILICHAO,2021,URBANA,VENEZUELA,18,1,3218
ARTÍCULO 239. HURTO PERSONAS,SANTANDER DE QUILICHAO,2021,URBANA,COLOMBIA,19,1,3219
ARTÍCULO 239. HURTO PERSONAS,SANTANDER DE QUILICHAO,2021,URBANA,COLOMBIA,33,1,3220
ARTÍCULO 239. HURTO PERSONAS,SANTANDER DE QUILICHAO,2021,URBANA,COLOMBIA,33,1,3221
ARTÍCULO 239. HURTO PERSONAS,SANTANDER DE QUILICHAO,2021,URBANA,COLOMBIA,19,1,3222
ARTÍCULO 239. HURTO PERSONAS,SANTANDER DE QUILICHAO,2021,URBANA,COLOMBIA,48,1,3223
ARTÍCULO 239. HURTO PERSONAS,SANTANDER DE QUILICHAO,2021,URBANA,COLOMBIA,48,1,3224
ARTÍCULO 239. HURTO PERSONAS,SANTANDER DE QUILICHAO,2021,URBANA,COLOMBIA,48,1,3225
ARTÍCULO 239. HURTO PERSONAS,SANTANDER DE QUILICHAO,2021,URBANA,COLOMBIA,36,1,3226
ARTÍCULO 239. HURTO PERSONAS,SANTANDER DE QUILICHAO,2021,URBANA,COLOMBIA,36,1,3227
ARTÍCULO 239. HURTO PERSONAS,SANTANDER DE QUILICHAO,2021,URBANA,COLOMBIA,19,1,3228
ARTÍCULO 239. HURTO PERSONAS,SANTANDER DE QUILICHAO,2021,URBANA,COLOMBIA,20,1,3229
ARTÍCULO 239. HURTO PERSONAS,SANTANDER DE QUILICHAO,2021,URBANA,COLOMBIA,47,1,3230
ARTÍCULO 239. HURTO PERSONAS,SANTANDER DE QUILICHAO,2021,URBANA,COLOMBIA,47,1,3231
ARTÍCULO 239. HURTO PERSONAS,SANTANDER DE QUILICHAO,2021,URBANA,COLOMBIA,47,1,3232
ARTÍCULO 239. HURTO PERSONAS,SANTANDER DE QUILICHAO,2021,URBANA,COLOMBIA,38,1,3233
ARTÍCULO 239. HURTO PERSONAS,SANTANDER DE QUILICHAO,2021,URBANA,COLOMBIA,27,1,3234
ARTÍCULO 239. HURTO PERSONAS,SANTANDER DE QUILICHAO,2021,URBANA,COLOMBIA,59,1,3235
ARTÍCULO 239. HURTO PERSONAS,SANTANDER DE QUILICHAO,2021,URBANA,COLOMBIA,26,1,3236
ARTÍCULO 239. HURTO PERSONAS,SANTANDER DE QUILICHAO,2021,URBANA,COLOMBIA,57,1,3237
ARTÍCULO 239. HURTO PERSONAS,SANTANDER DE QUILICHAO,2021,URBANA,COLOMBIA,54,1,3238
ARTÍCULO 239. HURTO PERSONAS,SANTANDER DE QUILICHAO,2021,URBANA,COLOMBIA,43,1,3239
ARTÍCULO 239. HURTO PERSONAS,SANTANDER DE QUILICHAO,2021,URBANA,COLOMBIA,45,1,3240
ARTÍCULO 239. HURTO PERSONAS,SANTANDER DE QUILICHAO,2021,URBANA,COLOMBIA,45,1,3241
ARTÍCULO 239. HURTO PERSONAS,SANTANDER DE QUILICHAO,2021,URBANA,COLOMBIA,45,1,3242
ARTÍCULO 239. HURTO PERSONAS,SANTANDER DE QUILICHAO,2021,URBANA,COLOMBIA,45,1,3243
ARTÍCULO 239. HURTO PERSONAS,SANTANDER DE QUILICHAO,2021,URBANA,COLOMBIA,45,1,3244
ARTÍCULO 239. HURTO PERSONAS,SANTANDER DE QUILICHAO,2021,URBANA,COLOMBIA,45,1,3245
ARTÍCULO 239. HURTO PERSONAS,SANTANDER DE QUILICHAO,2021,URBANA,COLOMBIA,25,1,3246
ARTÍCULO 239. HURTO PERSONAS,SANTANDER DE QUILICHAO,2021,URBANA,COLOMBIA,59,1,3247
ARTÍCULO 239. HURTO PERSONAS,SANTANDER DE QUILICHAO,2021,URBANA,COLOMBIA,39,1,3248
ARTÍCULO 239. HURTO PERSONAS,SANTANDER DE QUILICHAO,2021,RURAL,COLOMBIA,47,1,3249
ARTÍCULO 239. HURTO PERSONAS,SANTANDER DE QUILICHAO,2021,URBANA,COLOMBIA,47,1,3250
ARTÍCULO 239. HURTO PERSONAS,SANTANDER DE QUILICHAO,2021,URBANA,COLOMBIA,54,1,3251
ARTÍCULO 239. HURTO PERSONAS,SANTANDER DE QUILICHAO,2021,URBANA,COLOMBIA,54,1,3252
ARTÍCULO 239. HURTO PERSONAS,SANTANDER DE QUILICHAO,2021,URBANA,COLOMBIA,32,1,3253
ARTÍCULO 239. HURTO PERSONAS,SANTANDER DE QUILICHAO,2021,URBANA,COLOMBIA,29,1,3254
ARTÍCULO 239. HURTO PERSONAS,SANTANDER DE QUILICHAO,2021,URBANA,COLOMBIA,37,1,3255
ARTÍCULO 239. HURTO PERSONAS,SANTANDER DE QUILICHAO,2021,URBANA,COLOMBIA,24,1,3256
ARTÍCULO 239. HURTO PERSONAS,SANTANDER DE QUILICHAO,2021,URBANA,COLOMBIA,37,1,3257
ARTÍCULO 239. HURTO PERSONAS,SANTANDER DE QUILICHAO,2021,URBANA,COLOMBIA,35,1,3258
ARTÍCULO 239. HURTO PERSONAS,SANTANDER DE QUILICHAO,2021,URBANA,COLOMBIA,35,1,3259
ARTÍCULO 239. HURTO PERSONAS,SANTANDER DE QUILICHAO,2021,URBANA,COLOMBIA,35,1,3260
ARTÍCULO 239. HURTO PERSONAS,SANTANDER DE QUILICHAO,2021,URBANA,COLOMBIA,35,1,3261
ARTÍCULO 239. HURTO PERSONAS,SANTANDER DE QUILICHAO,2021,URBANA,COLOMBIA,35,1,3262
ARTÍCULO 239. HURTO PERSONAS,SANTANDER DE QUILICHAO,2021,URBANA,COLOMBIA,35,1,3263
ARTÍCULO 239. HURTO PERSONAS,SANTANDER DE QUILICHAO,2021,URBANA,COLOMBIA,33,1,3264
ARTÍCULO 239. HURTO PERSONAS,SANTANDER DE QUILICHAO,2021,URBANA,COLOMBIA,33,1,3265
ARTÍCULO 239. HURTO PERSONAS,SANTANDER DE QUILICHAO,2021,URBANA,COLOMBIA,46,1,3266
ARTÍCULO 239. HURTO PERSONAS,SANTANDER DE QUILICHAO,2021,URBANA,COLOMBIA,47,1,3267
ARTÍCULO 239. HURTO PERSONAS,SANTANDER DE QUILICHAO,2021,URBANA,COLOMBIA,41,1,3268
ARTÍCULO 239. HURTO PERSONAS,SANTANDER DE QUILICHAO,2021,URBANA,COLOMBIA,41,1,3269
ARTÍCULO 239. HURTO PERSONAS,SANTANDER DE QUILICHAO,2021,URBANA,COLOMBIA,34,1,3270
ARTÍCULO 239. HURTO PERSONAS,SANTANDER DE QUILICHAO,2021,URBANA,COLOMBIA,58,1,3271
ARTÍCULO 239. HURTO PERSONAS,SANTANDER DE QUILICHAO,2021,URBANA,COLOMBIA,20,1,3272
ARTÍCULO 239. HURTO PERSONAS,SANTANDER DE QUILICHAO,2021,URBANA,COLOMBIA,34,1,3273
ARTÍCULO 239. HURTO PERSONAS,SANTANDER DE QUILICHAO,2021,URBANA,COLOMBIA,34,1,3274
ARTÍCULO 239. HURTO PERSONAS,SANTANDER DE QUILICHAO,2021,URBANA,COLOMBIA,34,1,3275
ARTÍCULO 239. HURTO PERSONAS,SANTANDER DE QUILICHAO,2021,URBANA,COLOMBIA,34,1,3276
ARTÍCULO 239. HURTO PERSONAS,SANTANDER DE QUILICHAO,2021,URBANA,COLOMBIA,34,1,3277
ARTÍCULO 239. HURTO PERSONAS,SANTANDER DE QUILICHAO,2021,URBANA,COLOMBIA,34,1,3278
ARTÍCULO 239. HURTO PERSONAS,SANTANDER DE QUILICHAO,2021,URBANA,COLOMBIA,34,1,3279
ARTÍCULO 239. HURTO PERSONAS,SANTANDER DE QUILICHAO,2021,URBANA,COLOMBIA,56,1,3280
ARTÍCULO 239. HURTO PERSONAS,SANTANDER DE QUILICHAO,2021,URBANA,COLOMBIA,25,1,3281
ARTÍCULO 239. HURTO PERSONAS,SANTANDER DE QUILICHAO,2021,URBANA,COLOMBIA,25,1,3282
ARTÍCULO 239. HURTO PERSONAS,SANTANDER DE QUILICHAO,2021,URBANA,COLOMBIA,52,1,3283
ARTÍCULO 239. HURTO PERSONAS,SANTANDER DE QUILICHAO,2021,URBANA,COLOMBIA,37,1,3284
ARTÍCULO 239. HURTO PERSONAS,SANTANDER DE QUILICHAO,2021,URBANA,COLOMBIA,34,1,3285
ARTÍCULO 239. HURTO PERSONAS,SANTANDER DE QUILICHAO,2021,URBANA,COLOMBIA,39,1,3286
ARTÍCULO 239. HURTO PERSONAS,SANTANDER DE QUILICHAO,2021,URBANA,COLOMBIA,25,1,3287
ARTÍCULO 239. HURTO PERSONAS,SANTANDER DE QUILICHAO,2021,URBANA,COLOMBIA,33,1,3288
ARTÍCULO 239. HURTO PERSONAS,SANTANDER DE QUILICHAO,2021,URBANA,COLOMBIA,27,1,3289
ARTÍCULO 239. HURTO PERSONAS,SANTANDER DE QUILICHAO,2021,URBANA,COLOMBIA,43,1,3290
ARTÍCULO 239. HURTO PERSONAS,SANTANDER DE QUILICHAO,2021,URBANA,COLOMBIA,43,1,3291
ARTÍCULO 239. HURTO PERSONAS,SANTANDER DE QUILICHAO,2021,URBANA,COLOMBIA,53,1,3292
ARTÍCULO 239. HURTO PERSONAS,SANTANDER DE QUILICHAO,2021,URBANA,COLOMBIA,32,1,3293
ARTÍCULO 239. HURTO PERSONAS,SANTANDER DE QUILICHAO,2021,URBANA,COLOMBIA,50,1,3294
ARTÍCULO 239. HURTO PERSONAS,SANTANDER DE QUILICHAO,2021,URBANA,COLOMBIA,67,1,3295
ARTÍCULO 239. HURTO PERSONAS,SANTANDER DE QUILICHAO,2021,URBANA,COLOMBIA,26,1,3296
ARTÍCULO 239. HURTO PERSONAS,SANTANDER DE QUILICHAO,2021,URBANA,COLOMBIA,46,1,3297
ARTÍCULO 239. HURTO PERSONAS,SANTANDER DE QUILICHAO,2021,URBANA,COLOMBIA,46,1,3298
ARTÍCULO 239. HURTO PERSONAS,SANTANDER DE QUILICHAO,2021,URBANA,COLOMBIA,46,1,3299
ARTÍCULO 239. HURTO PERSONAS,SANTANDER DE QUILICHAO,2021,URBANA,COLOMBIA,46,1,3300
ARTÍCULO 239. HURTO PERSONAS,SANTANDER DE QUILICHAO,2021,RURAL,COLOMBIA,28,1,3301
ARTÍCULO 239. HURTO PERSONAS,SANTANDER DE QUILICHAO,2021,RURAL,COLOMBIA,28,1,3302
ARTÍCULO 239. HURTO PERSONAS,SANTANDER DE QUILICHAO,2021,RURAL,COLOMBIA,28,1,3303
ARTÍCULO 239. HURTO PERSONAS,SANTANDER DE QUILICHAO,2021,RURAL,COLOMBIA,28,1,3304
ARTÍCULO 239. HURTO PERSONAS,SANTANDER DE QUILICHAO,2021,RURAL,COLOMBIA,28,1,3305
ARTÍCULO 239. HURTO PERSONAS,SANTANDER DE QUILICHAO,2021,RURAL,COLOMBIA,35,1,3306
ARTÍCULO 239. HURTO PERSONAS,SANTANDER DE QUILICHAO,2021,RURAL,COLOMBIA,33,1,3307
ARTÍCULO 239. HURTO PERSONAS,SANTANDER DE QUILICHAO,2021,RURAL,COLOMBIA,48,1,3308
ARTÍCULO 239. HURTO PERSONAS,SANTANDER DE QUILICHAO,2021,URBANA,COLOMBIA,42,1,3309
ARTÍCULO 239. HURTO PERSONAS,SANTANDER DE QUILICHAO,2021,URBANA,COLOMBIA,42,1,3310
ARTÍCULO 239. HURTO PERSONAS,SANTANDER DE QUILICHAO,2021,URBANA,COLOMBIA,42,1,3311
ARTÍCULO 239. HURTO PERSONAS,SANTANDER DE QUILICHAO,2021,URBANA,COLOMBIA,42,1,3312
ARTÍCULO 239. HURTO PERSONAS,SANTANDER DE QUILICHAO,2021,RURAL,COLOMBIA,24,1,3313
ARTÍCULO 239. HURTO PERSONAS,SANTANDER DE QUILICHAO,2021,RURAL,COLOMBIA,32,1,3314
ARTÍCULO 239. HURTO PERSONAS,SANTANDER DE QUILICHAO,2021,RURAL,COLOMBIA,40,1,3315
ARTÍCULO 239. HURTO PERSONAS,SANTANDER DE QUILICHAO,2021,RURAL,COLOMBIA,40,1,3316
ARTÍCULO 239. HURTO PERSONAS,SANTANDER DE QUILICHAO,2021,RURAL,COLOMBIA,40,1,3317
ARTÍCULO 239. HURTO PERSONAS,SANTANDER DE QUILICHAO,2021,RURAL,COLOMBIA,40,1,3318
ARTÍCULO 239. HURTO PERSONAS,SANTANDER DE QUILICHAO,2021,RURAL,COLOMBIA,40,1,3319
ARTÍCULO 239. HURTO PERSONAS,SANTANDER DE QUILICHAO,2021,RURAL,COLOMBIA,40,1,3320
ARTÍCULO 239. HURTO PERSONAS,SANTANDER DE QUILICHAO,2021,RURAL,COLOMBIA,40,1,3321
ARTÍCULO 239. HURTO PERSONAS,SANTANDER DE QUILICHAO,2021,RURAL,COLOMBIA,40,1,3322
ARTÍCULO 239. HURTO PERSONAS,SANTANDER DE QUILICHAO,2021,RURAL,COLOMBIA,26,1,3323
ARTÍCULO 239. HURTO PERSONAS,SANTANDER DE QUILICHAO,2021,RURAL,COLOMBIA,26,1,3324
ARTÍCULO 239. HURTO PERSONAS,SANTANDER DE QUILICHAO,2021,RURAL,COLOMBIA,52,1,3325
ARTÍCULO 239. HURTO PERSONAS,SANTANDER DE QUILICHAO,2021,RURAL,COLOMBIA,34,1,3326
ARTÍCULO 239. HURTO PERSONAS,SANTANDER DE QUILICHAO,2021,RURAL,COLOMBIA,26,1,3327
ARTÍCULO 239. HURTO PERSONAS,SANTANDER DE QUILICHAO,2021,RURAL,COLOMBIA,52,1,3328
ARTÍCULO 239. HURTO PERSONAS,SANTANDER DE QUILICHAO,2021,RURAL,COLOMBIA,54,1,3329
ARTÍCULO 239. HURTO PERSONAS,SANTANDER DE QUILICHAO,2021,RURAL,COLOMBIA,64,1,3330
ARTÍCULO 239. HURTO PERSONAS,SANTANDER DE QUILICHAO,2021,RURAL,COLOMBIA,26,1,3331
ARTÍCULO 239. HURTO PERSONAS,SANTANDER DE QUILICHAO,2021,RURAL,COLOMBIA,57,1,3332
ARTÍCULO 239. HURTO PERSONAS,SANTANDER DE QUILICHAO,2021,RURAL,COLOMBIA,54,1,3333
ARTÍCULO 239. HURTO PERSONAS,SANTANDER DE QUILICHAO,2021,RURAL,COLOMBIA,28,1,3334
ARTÍCULO 239. HURTO PERSONAS,SANTANDER DE QUILICHAO,2021,RURAL,COLOMBIA,31,1,3335
ARTÍCULO 239. HURTO PERSONAS,SANTANDER DE QUILICHAO,2021,RURAL,COLOMBIA,41,1,3336
ARTÍCULO 239. HURTO PERSONAS,SANTANDER DE QUILICHAO,2021,RURAL,COLOMBIA,49,1,3337
ARTÍCULO 239. HURTO PERSONAS,SANTANDER DE QUILICHAO,2021,RURAL,COLOMBIA,42,1,3338
ARTÍCULO 239. HURTO PERSONAS,SANTANDER DE QUILICHAO,2021,RURAL,COLOMBIA,42,1,3339
ARTÍCULO 239. HURTO PERSONAS,SANTANDER DE QUILICHAO,2021,RURAL,COLOMBIA,59,1,3340
ARTÍCULO 239. HURTO PERSONAS,SANTANDER DE QUILICHAO,2021,RURAL,COLOMBIA,59,1,3341
ARTÍCULO 239. HURTO PERSONAS,SANTANDER DE QUILICHAO,2021,RURAL,COLOMBIA,32,1,3342
ARTÍCULO 239. HURTO PERSONAS,SANTANDER DE QUILICHAO,2021,RURAL,COLOMBIA,32,1,3343
ARTÍCULO 239. HURTO PERSONAS,SANTANDER DE QUILICHAO,2021,RURAL,COLOMBIA,32,1,3344
ARTÍCULO 239. HURTO PERSONAS,SANTANDER DE QUILICHAO,2021,RURAL,COLOMBIA,29,1,3345
ARTÍCULO 239. HURTO PERSONAS,SANTANDER DE QUILICHAO,2021,RURAL,COLOMBIA,44,1,3346
ARTÍCULO 239. HURTO PERSONAS,SANTANDER DE QUILICHAO,2021,RURAL,COLOMBIA,31,1,3347
ARTÍCULO 239. HURTO PERSONAS,SANTANDER DE QUILICHAO,2021,RURAL,COLOMBIA,31,1,3348
ARTÍCULO 239. HURTO PERSONAS,SANTANDER DE QUILICHAO,2021,RURAL,COLOMBIA,31,1,3349
ARTÍCULO 239. HURTO PERSONAS,SANTANDER DE QUILICHAO,2021,RURAL,COLOMBIA,46,1,3350
ARTÍCULO 239. HURTO PERSONAS,SANTANDER DE QUILICHAO,2021,RURAL,COLOMBIA,26,1,3351
ARTÍCULO 239. HURTO PERSONAS,SANTANDER DE QUILICHAO,2021,RURAL,COLOMBIA,26,1,3352
ARTÍCULO 239. HURTO PERSONAS,SANTANDER DE QUILICHAO,2021,RURAL,COLOMBIA,26,1,3353
ARTÍCULO 239. HURTO PERSONAS,SANTANDER DE QUILICHAO,2021,RURAL,COLOMBIA,26,1,3354
ARTÍCULO 239. HURTO PERSONAS,SANTANDER DE QUILICHAO,2021,RURAL,COLOMBIA,26,1,3355
ARTÍCULO 239. HURTO PERSONAS,SANTANDER DE QUILICHAO,2021,RURAL,COLOMBIA,26,1,3356
ARTÍCULO 239. HURTO PERSONAS,SANTANDER DE QUILICHAO,2021,RURAL,COLOMBIA,24,1,3357
ARTÍCULO 239. HURTO PERSONAS,SANTANDER DE QUILICHAO,2021,RURAL,COLOMBIA,61,1,3358
ARTÍCULO 239. HURTO PERSONAS,SANTANDER DE QUILICHAO,2021,RURAL,COLOMBIA,28,1,3359
ARTÍCULO 239. HURTO PERSONAS,SANTANDER DE QUILICHAO,2021,RURAL,COLOMBIA,38,1,3360
ARTÍCULO 239. HURTO PERSONAS,SANTANDER DE QUILICHAO,2021,RURAL,COLOMBIA,45,1,3361
ARTÍCULO 239. HURTO PERSONAS,SANTANDER DE QUILICHAO,2021,RURAL,COLOMBIA,45,1,3362
ARTÍCULO 239. HURTO PERSONAS,SANTANDER DE QUILICHAO,2021,RURAL,COLOMBIA,45,1,3363
ARTÍCULO 239. HURTO PERSONAS,SANTANDER DE QUILICHAO,2021,RURAL,COLOMBIA,27,1,3364
ARTÍCULO 239. HURTO PERSONAS,SANTANDER DE QUILICHAO,2021,RURAL,COLOMBIA,28,1,3365
ARTÍCULO 239. HURTO PERSONAS,SANTANDER DE QUILICHAO,2021,RURAL,COLOMBIA,66,1,3366
ARTÍCULO 239. HURTO PERSONAS,SANTANDER DE QUILICHAO,2021,RURAL,COLOMBIA,30,1,3367
ARTÍCULO 239. HURTO PERSONAS,SANTANDER DE QUILICHAO,2021,RURAL,COLOMBIA,30,1,3368
ARTÍCULO 239. HURTO PERSONAS,SANTANDER DE QUILICHAO,2021,RURAL,COLOMBIA,57,1,3369
ARTÍCULO 239. HURTO PERSONAS,SANTANDER DE QUILICHAO,2021,URBANA,COLOMBIA,36,1,3370
ARTÍCULO 239. HURTO PERSONAS,SANTANDER DE QUILICHAO,2021,URBANA,COLOMBIA,32,1,3371
ARTÍCULO 239. HURTO PERSONAS,SANTANDER DE QUILICHAO,2021,RURAL,COLOMBIA,33,1,3372
ARTÍCULO 239. HURTO PERSONAS,SANTANDER DE QUILICHAO,2021,URBANA,COLOMBIA,31,1,3373
ARTÍCULO 239. HURTO PERSONAS,SANTANDER DE QUILICHAO,2021,RURAL,COLOMBIA,21,1,3374
ARTÍCULO 239. HURTO PERSONAS,SANTANDER DE QUILICHAO,2021,RURAL,COLOMBIA,21,1,3375
ARTÍCULO 239. HURTO PERSONAS,SANTANDER DE QUILICHAO,2021,RURAL,COLOMBIA,21,1,3376
ARTÍCULO 239. HURTO PERSONAS,SANTANDER DE QUILICHAO,2021,RURAL,COLOMBIA,21,1,3377
ARTÍCULO 239. HURTO PERSONAS,SANTANDER DE QUILICHAO,2021,RURAL,COLOMBIA,21,1,3378
ARTÍCULO 239. HURTO PERSONAS,SANTANDER DE QUILICHAO,2021,RURAL,COLOMBIA,21,1,3379
ARTÍCULO 239. HURTO PERSONAS,SANTANDER DE QUILICHAO,2021,URBANA,COLOMBIA,39,1,3380
ARTÍCULO 239. HURTO PERSONAS,SANTANDER DE QUILICHAO,2021,URBANA,COLOMBIA,19,1,3381
ARTÍCULO 239. HURTO PERSONAS,SANTANDER DE QUILICHAO,2021,URBANA,COLOMBIA,19,1,3382
ARTÍCULO 239. HURTO PERSONAS,SANTANDER DE QUILICHAO,2021,RURAL,COLOMBIA,30,1,3383
ARTÍCULO 239. HURTO PERSONAS,SANTANDER DE QUILICHAO,2021,RURAL,COLOMBIA,30,1,3384
ARTÍCULO 239. HURTO PERSONAS,SANTANDER DE QUILICHAO,2021,RURAL,COLOMBIA,47,1,3385
ARTÍCULO 239. HURTO PERSONAS,SANTANDER DE QUILICHAO,2021,RURAL,COLOMBIA,56,1,3386
ARTÍCULO 239. HURTO PERSONAS,SANTANDER DE QUILICHAO,2021,RURAL,COLOMBIA,41,1,3387
ARTÍCULO 239. HURTO PERSONAS,SANTANDER DE QUILICHAO,2021,RURAL,COLOMBIA,41,1,3388
ARTÍCULO 239. HURTO PERSONAS,SANTANDER DE QUILICHAO,2021,RURAL,COLOMBIA,40,1,3389
ARTÍCULO 239. HURTO PERSONAS,SANTANDER DE QUILICHAO,2021,RURAL,COLOMBIA,36,1,3390
ARTÍCULO 239. HURTO PERSONAS,SANTANDER DE QUILICHAO,2021,RURAL,COLOMBIA,43,1,3391
ARTÍCULO 239. HURTO PERSONAS,SANTANDER DE QUILICHAO,2021,RURAL,COLOMBIA,38,1,3392
ARTÍCULO 239. HURTO PERSONAS,SANTANDER DE QUILICHAO,2021,URBANA,COLOMBIA,61,1,3393
ARTÍCULO 239. HURTO PERSONAS,SANTANDER DE QUILICHAO,2021,URBANA,COLOMBIA,61,1,3394
ARTÍCULO 239. HURTO PERSONAS,SANTANDER DE QUILICHAO,2021,URBANA,COLOMBIA,65,1,3395
ARTÍCULO 239. HURTO PERSONAS,SANTANDER DE QUILICHAO,2021,URBANA,COLOMBIA,60,1,3396
ARTÍCULO 239. HURTO PERSONAS,SANTANDER DE QUILICHAO,2021,RURAL,COLOMBIA,36,1,3397
ARTÍCULO 239. HURTO PERSONAS,SANTANDER DE QUILICHAO,2021,RURAL,COLOMBIA,24,1,3398
ARTÍCULO 239. HURTO PERSONAS,SANTANDER DE QUILICHAO,2021,URBANA,COLOMBIA,37,1,3399
ARTÍCULO 239. HURTO PERSONAS,SANTANDER DE QUILICHAO,2021,RURAL,COLOMBIA,59,1,3400
ARTÍCULO 239. HURTO PERSONAS,SANTANDER DE QUILICHAO,2021,URBANA,COLOMBIA,31,1,3401
ARTÍCULO 239. HURTO PERSONAS,SANTANDER DE QUILICHAO,2021,URBANA,COLOMBIA,27,1,3402
ARTÍCULO 239. HURTO PERSONAS,SANTANDER DE QUILICHAO,2021,RURAL,COLOMBIA,36,1,3403
ARTÍCULO 239. HURTO PERSONAS,SANTANDER DE QUILICHAO,2021,RURAL,COLOMBIA,34,1,3404
ARTÍCULO 239. HURTO PERSONAS,SANTANDER DE QUILICHAO,2021,RURAL,COLOMBIA,47,1,3405
ARTÍCULO 239. HURTO PERSONAS,SANTANDER DE QUILICHAO,2021,RURAL,COLOMBIA,47,1,3406
ARTÍCULO 239. HURTO PERSONAS,SANTANDER DE QUILICHAO,2021,RURAL,COLOMBIA,47,1,3407
ARTÍCULO 239. HURTO PERSONAS,SANTANDER DE QUILICHAO,2021,RURAL,COLOMBIA,47,1,3408
ARTÍCULO 239. HURTO PERSONAS,SANTANDER DE QUILICHAO,2021,RURAL,COLOMBIA,47,1,3409
ARTÍCULO 239. HURTO PERSONAS,SANTANDER DE QUILICHAO,2021,RURAL,COLOMBIA,47,1,3410
ARTÍCULO 239. HURTO PERSONAS,SANTANDER DE QUILICHAO,2021,RURAL,COLOMBIA,49,1,3411
ARTÍCULO 239. HURTO PERSONAS,SANTANDER DE QUILICHAO,2021,RURAL,COLOMBIA,27,1,3412
ARTÍCULO 239. HURTO PERSONAS,SANTANDER DE QUILICHAO,2021,URBANA,COLOMBIA,27,1,3413
ARTÍCULO 239. HURTO PERSONAS,SANTANDER DE QUILICHAO,2021,URBANA,COLOMBIA,27,1,3414
ARTÍCULO 239. HURTO PERSONAS,SANTANDER DE QUILICHAO,2021,URBANA,COLOMBIA,27,1,3415
ARTÍCULO 239. HURTO PERSONAS,SANTANDER DE QUILICHAO,2021,RURAL,COLOMBIA,31,1,3416
ARTÍCULO 239. HURTO PERSONAS,SANTANDER DE QUILICHAO,2021,RURAL,COLOMBIA,31,1,3417
ARTÍCULO 239. HURTO PERSONAS,SANTANDER DE QUILICHAO,2021,URBANA,COLOMBIA,23,1,3418
ARTÍCULO 239. HURTO PERSONAS,SANTANDER DE QUILICHAO,2021,RURAL,COLOMBIA,34,1,3419
ARTÍCULO 239. HURTO PERSONAS,SANTANDER DE QUILICHAO,2021,RURAL,COLOMBIA,34,1,3420
ARTÍCULO 239. HURTO PERSONAS,SANTANDER DE QUILICHAO,2021,RURAL,COLOMBIA,34,1,3421
